transcript_id	gene_id	count
NR_135062	EXOSC10-AS1	2
NR_135063	EXOSC10-AS1	2
NM_001282708	EXOSC2	48
NM_001282709	EXOSC2	118
NM_014285	EXOSC2	2189
NR_104230	EXOSC2	459
NM_001002269	EXOSC3	312
NM_016042	EXOSC3	1070
NM_019037	EXOSC4	807
NM_020158	EXOSC5	802
NM_058219	EXOSC6	2733
NM_015004	EXOSC7	1237
NR_023353	EXOSC7	225
NM_181503	EXOSC8	1604
NM_001034194	EXOSC9	504
NM_005033	EXOSC9	1881
NM_001144763	EXPH5	0
NM_001144764	EXPH5	15
NM_001144765	EXPH5	36
NM_001308019	EXPH5	152
NM_015065	EXPH5	1585
NM_000127	EXT1	2139
NM_000401	EXT2	3659
NM_001178083	EXT2	0
NM_207122	EXT2	1281
NM_004455	EXTL1	62
NM_001033025	EXTL2	3097
NM_001261440	EXTL2	508
NM_001261441	EXTL2	315
NM_001261442	EXTL2	34
NM_001439	EXTL2	726
NR_048570	EXTL2	204
NM_001440	EXTL3	6677
NR_073468	EXTL3	0
NR_073469	EXTL3	31
NR_126027	EXTL3-AS1	121
NM_000503	EYA1	16
NM_001288574	EYA1	12
NM_001288575	EYA1	0
NM_001370333	EYA1	0
NM_001370334	EYA1	21
NM_001370335	EYA1	7
NM_001370336	EYA1	0
NM_172058	EYA1	0
NM_172059	EYA1	0
NM_005244	EYA2	24
NM_172110	EYA2	0
NM_001282560	EYA3	95
NM_001282561	EYA3	1254
NM_001282562	EYA3	26
NM_001990	EYA3	113
NR_104214	EYA3	134
NM_001301012	EYA4	4
NM_001301013	EYA4	0
NM_001370458	EYA4	0
NM_001370459	EYA4	0
NM_004100	EYA4	0
NM_172103	EYA4	0
NM_172105	EYA4	0
NM_001142800	EYS	3
NM_001142801	EYS	1
NM_001292009	EYS	0
NM_198283	EYS	8
NM_001321079	EZH1	0
NM_001321081	EZH1	0
NM_001321082	EZH1	155
NM_001991	EZH1	576
NM_001203247	EZH2	970
NM_001203248	EZH2	73
NM_001203249	EZH2	202
NM_004456	EZH2	72
NM_152998	EZH2	362
NM_203407	EZHIP	3
NM_001111077	EZR	9335
NM_003379	EZR	1387
NR_102425	EZR-AS1	3
NM_000504	F10	40
NM_001312674	F10	0
NM_001312675	F10	0
NR_126424	F10-AS1	0
NM_000128	F11	61
NM_001354804	F11	3
NR_033900	F11-AS1	0
NR_033901	F11-AS1	15
NM_001348091	F11R	73
NM_001382727	F11R	0
NM_001382730	F11R	0
NM_001382733	F11R	19
NM_001382734	F11R	22
NM_016946	F11R	17568
NM_000505	F12	41
NM_000129	F13A1	66
NM_001994	F13B	2
NM_000506	F2	2
NM_001311313	F2R	106
NM_001992	F2R	1545
NM_005242	F2RL1	2613
NM_001256566	F2RL2	33
NM_004101	F2RL2	25
NM_003950	F2RL3	9
NM_001178096	F3	0
NM_001993	F3	339
NM_000130	F5	39
NM_000131	F7	0
NM_001267554	F7	6
NM_019616	F7	0
NR_051961	F7	0
NM_000132	F8	53
NM_019863	F8	28
NM_012151	F8A1	118
NM_001007523	F8A2	50
NM_001007524	F8A3	50
NM_000133	F9	0
NM_001313913	F9	0
NM_024306	FA2H	94
NM_001441	FAAH	636
NM_001353840	FAAH2	51
NM_001353841	FAAH2	12
NM_174912	FAAH2	102
NR_148557	FAAH2	27
NR_148564	FAAH2	11
NR_045483	FAAHP1	8
NM_025161	FAAP100	658
NR_033338	FAAP100	906
NM_001146310	FAAP20	32
NM_001256945	FAAP20	0
NM_001256946	FAAP20	117
NM_001256947	FAAP20	52
NM_001282670	FAAP20	52
NM_001282671	FAAP20	51
NM_001282672	FAAP20	37
NM_001282673	FAAP20	66
NM_182533	FAAP20	92
NR_046427	FAAP20	0
NM_001300978	FAAP24	20
NM_152266	FAAP24	121
NM_001443	FABP1	2
NM_001105281	FABP12	0
NR_144370	FABP12	0
NM_000134	FABP2	8
NM_001320996	FABP3	21
NM_004102	FABP3	601
NM_001442	FABP4	1
NM_001444	FABP5	4312
NR_002935	FABP5P3	2
NM_001040442	FABP6	36
NM_001130958	FABP6	0
NM_001445	FABP6	10
NM_001319039	FABP7	3
NM_001319041	FABP7	28
NM_001319042	FABP7	0
NM_001446	FABP7	484
NM_001080526	FABP9	1
NM_003824	FADD	1350
NM_013402	FADS1	10599
NM_001281501	FADS2	2393
NM_001281502	FADS2	333
NM_004265	FADS2	19743
NM_021727	FADS3	1496
NM_178128	FADS6	30
NM_007051	FAF1	1981
NM_014613	FAF2	3246
NM_000137	FAH	426
NM_001374377	FAH	27
NM_001374380	FAH	0
NM_001018104	FAHD1	0
NM_001142398	FAHD1	5
NM_031208	FAHD1	626
NM_016044	FAHD2A	817
NM_001320848	FAHD2B	405
NM_001320849	FAHD2B	112
NM_199336	FAHD2B	155
NR_003698	FAHD2CP	59
NM_001033030	FAIM	35
NM_001033031	FAIM	5
NM_001033032	FAIM	374
NM_018147	FAIM	10
NM_012306	FAIM2	36
NR_051960	FALEC	4
NM_001035254	FAM102A	464
NM_203305	FAM102A	19
NM_001010883	FAM102B	3974
NM_001098832	FAM104A	232
NM_001289410	FAM104A	29
NM_001289411	FAM104A	0
NM_001289412	FAM104A	0
NM_032837	FAM104A	1036
NM_001166699	FAM104B	37
NM_001166700	FAM104B	0
NM_001166701	FAM104B	123
NM_001166702	FAM104B	32
NM_001166703	FAM104B	13
NM_001166704	FAM104B	15
NM_138362	FAM104B	25
NR_030722	FAM104B	6
NM_024974	FAM106A	23
NM_001348161	FAM106B	55
NM_001348162	FAM106C	10
NM_001076778	FAM107A	12
NM_001282713	FAM107A	0
NM_001282714	FAM107A	6
NM_007177	FAM107A	0
NM_001282695	FAM107B	0
NM_001282696	FAM107B	128
NM_001282697	FAM107B	988
NM_001282698	FAM107B	12
NM_001282699	FAM107B	24
NM_001282700	FAM107B	0
NM_001282701	FAM107B	0
NM_001282702	FAM107B	0
NM_001282703	FAM107B	0
NM_001320735	FAM107B	0
NM_001320736	FAM107B	0
NM_001320737	FAM107B	0
NM_001320738	FAM107B	0
NM_001320739	FAM107B	0
NM_001320740	FAM107B	0
NM_001320741	FAM107B	0
NM_031453	FAM107B	0
NM_001042353	FAM110A	17
NM_001289145	FAM110A	0
NM_001289146	FAM110A	0
NM_001289147	FAM110A	82
NM_031424	FAM110A	49
NM_207121	FAM110A	0
NM_001377989	FAM110B	177
NM_001377997	FAM110B	14
NM_001377998	FAM110B	0
NM_147189	FAM110B	0
NM_001077710	FAM110C	876
NM_024869	FAM110D	71
NM_001142519	FAM111A	11
NM_001142520	FAM111A	64
NM_001142521	FAM111A	0
NM_001312909	FAM111A	9
NM_001312910	FAM111A	0
NM_001312911	FAM111A	356
NM_001369457	FAM111A	2
NM_001374804	FAM111A	0
NM_001374848	FAM111A	6
NM_001374849	FAM111A	18
NM_001374850	FAM111A	71
NM_001374851	FAM111A	0
NM_001374852	FAM111A	0
NM_001374853	FAM111A	33
NM_001374854	FAM111A	48
NM_001374855	FAM111A	12
NM_001374856	FAM111A	70
NM_001374857	FAM111A	15
NM_001374858	FAM111A	0
NM_001374859	FAM111A	0
NM_001374860	FAM111A	0
NM_001374861	FAM111A	0
NM_001374862	FAM111A	186
NM_001374863	FAM111A	248
NM_001374864	FAM111A	0
NM_001374865	FAM111A	88
NM_001374866	FAM111A	70
NM_001374867	FAM111A	0
NM_001374868	FAM111A	0
NM_001374869	FAM111A	0
NM_001374870	FAM111A	0
NM_022074	FAM111A	727
NM_198847	FAM111A	362
NR_110184	FAM111A-DT	146
NM_001142703	FAM111B	190
NM_001142704	FAM111B	0
NM_198947	FAM111B	3803
NM_001330764	FAM114A1	0
NM_001350631	FAM114A1	10
NM_001350632	FAM114A1	0
NM_001350633	FAM114A1	0
NM_001350634	FAM114A1	0
NM_001350635	FAM114A1	193
NM_001375792	FAM114A1	202
NM_001375793	FAM114A1	28
NM_138389	FAM114A1	110
NR_033290	FAM114A1	56
NM_001317993	FAM114A2	36
NM_001317994	FAM114A2	53
NM_001317995	FAM114A2	0
NM_018691	FAM114A2	292
NM_030802	FAM117A	486
NM_173511	FAM117B	1205
NM_001104595	FAM118A	0
NM_001349913	FAM118A	25
NM_001349914	FAM118A	38
NM_001349915	FAM118A	42
NM_001349916	FAM118A	0
NM_017911	FAM118A	783
NR_146323	FAM118A	56
NM_001330446	FAM118B	519
NM_024556	FAM118B	1019
NM_001286722	FAM120A	489
NM_001286723	FAM120A	165
NM_001286724	FAM120A	282
NM_014612	FAM120A	1268
NM_001322224	FAM120AOS	654
NM_198841	FAM120AOS	113
NR_136229	FAM120AOS	327
NR_136230	FAM120AOS	196
NR_136231	FAM120AOS	135
NR_136232	FAM120AOS	96
NR_136233	FAM120AOS	0
NR_136234	FAM120AOS	167
NR_136235	FAM120AOS	43
NR_136236	FAM120AOS	123
NR_136237	FAM120AOS	12
NR_136238	FAM120AOS	37
NM_001286379	FAM120B	0
NM_001286380	FAM120B	0
NM_001286381	FAM120B	4
NM_032448	FAM120B	859
NM_001300788	FAM120C	82
NM_017848	FAM120C	140
NM_198456	FAM120C	53
NM_001242312	FAM124A	774
NM_001330522	FAM124A	952
NM_145019	FAM124A	185
NM_001122779	FAM124B	213
NM_024785	FAM124B	197
NM_001363466	FAM126A	7998
NM_001363467	FAM126A	3676
NM_032581	FAM126A	98
NM_001321618	FAM126B	42
NM_001321619	FAM126B	78
NM_001321621	FAM126B	36
NM_001321622	FAM126B	0
NM_001321623	FAM126B	82
NM_001321624	FAM126B	74
NM_001321625	FAM126B	25
NM_001321626	FAM126B	15
NM_001321627	FAM126B	49
NM_001321628	FAM126B	25
NM_001321629	FAM126B	203
NM_173822	FAM126B	291
NM_001171093	FAM131A	355
NM_001366133	FAM131A	42
NM_001366134	FAM131A	62
NM_144635	FAM131A	22
NM_001031690	FAM131B	862
NM_001278297	FAM131B	0
NM_001371248	FAM131B	0
NM_001371249	FAM131B	0
NM_001371250	FAM131B	383
NM_001371251	FAM131B	46
NM_001371252	FAM131B	0
NM_001371253	FAM131B	4
NM_014690	FAM131B	0
NM_182623	FAM131C	1
NM_001171109	FAM133A	71
NM_001171110	FAM133A	0
NM_001171111	FAM133A	0
NM_173698	FAM133A	0
NM_001040057	FAM133B	95
NM_001288584	FAM133B	77
NM_152789	FAM133B	1993
NR_109929	FAM133B	234
NR_027508	FAM133CP	29
NR_034169	FAM133DP	15
NM_001105531	FAM135A	1
NM_001162529	FAM135A	11
NM_001330995	FAM135A	1
NM_001330996	FAM135A	0
NM_001330997	FAM135A	0
NM_001330998	FAM135A	178
NM_001330999	FAM135A	1967
NM_001331000	FAM135A	2
NM_001331001	FAM135A	1
NM_001331002	FAM135A	81
NM_001331003	FAM135A	341
NM_001331004	FAM135A	90
NM_001331005	FAM135A	34
NM_001331006	FAM135A	429
NM_001351599	FAM135A	293
NM_001351600	FAM135A	2
NM_001351602	FAM135A	20
NM_001351607	FAM135A	35
NM_001351608	FAM135A	1
NM_001351609	FAM135A	82
NM_020819	FAM135A	6
NR_147708	FAM135A-AS1	2
NM_001362965	FAM135B	0
NM_015912	FAM135B	48
NM_001329752	FAM136A	77
NM_001329753	FAM136A	0
NM_001329755	FAM136A	333
NM_001329757	FAM136A	0
NM_001329758	FAM136A	125
NM_032822	FAM136A	3023
NR_026818	FAM138A	2
NR_026821	FAM138B	0
NR_026822	FAM138C	0
NR_026823	FAM138D	1
NR_026819	FAM138E	7
NR_026820	FAM138F	2
NM_001015045	FAM13A	0
NM_001265578	FAM13A	22
NM_001265579	FAM13A	60
NM_001265580	FAM13A	30
NM_014883	FAM13A	794
NR_002806	FAM13A-AS1	52
NM_001101800	FAM13B	49
NM_001101801	FAM13B	68
NM_001385866	FAM13B	0
NM_001385867	FAM13B	0
NM_001385868	FAM13B	0
NM_001385869	FAM13B	0
NM_001385870	FAM13B	0
NM_001385872	FAM13B	0
NM_001385873	FAM13B	0
NM_001385874	FAM13B	0
NM_001385921	FAM13B	104
NM_001385976	FAM13B	0
NM_001385977	FAM13B	191
NM_001385978	FAM13B	0
NM_001385979	FAM13B	54
NM_001385980	FAM13B	62
NM_001385991	FAM13B	17
NM_001385992	FAM13B	0
NM_001385994	FAM13B	207
NM_001385995	FAM13B	19
NM_001385996	FAM13B	15
NM_001385997	FAM13B	63
NM_001385998	FAM13B	0
NM_001385999	FAM13B	232
NM_016603	FAM13B	169
NR_169814	FAM13B	16
NR_169815	FAM13B	0
NR_169822	FAM13B	57
NR_169823	FAM13B	51
NR_169824	FAM13B	21
NR_169825	FAM13B	0
NR_169826	FAM13B	17
NM_001001971	FAM13C	48
NM_001143773	FAM13C	0
NM_001166698	FAM13C	0
NM_001347840	FAM13C	0
NM_001347842	FAM13C	0
NM_001347843	FAM13C	0
NM_001347844	FAM13C	0
NM_001347845	FAM13C	30
NM_001347846	FAM13C	0
NM_001347847	FAM13C	0
NM_001347848	FAM13C	0
NM_001347849	FAM13C	0
NM_001347850	FAM13C	0
NM_001347851	FAM13C	0
NM_001347852	FAM13C	13
NM_198215	FAM13C	7
NM_001006655	FAM149A	107
NM_001350178	FAM149A	70
NM_001350179	FAM149A	2
NM_001367768	FAM149A	136
NM_015398	FAM149A	8
NM_173348	FAM149B1	715
NM_176782	FAM151A	5
NM_205548	FAM151B	17
NM_173663	FAM153A	0
NR_146226	FAM153A	5
NR_146227	FAM153A	6
NM_001265615	FAM153B	0
NR_038402	FAM153B	0
NR_169299	FAM153B	4
NR_149722	FAM153CP	66
NR_159407	FAM153CP	0
NM_001080396	FAM155A	581
NR_046848	FAM155A-IT1	122
NM_015686	FAM155B	709
NM_001242489	FAM156A	0
NM_001242490	FAM156A	0
NM_001242491	FAM156A	0
NM_001242492	FAM156A	0
NM_001242493	FAM156A	0
NM_001242494	FAM156A	21
NM_001242495	FAM156A	22
NM_001242496	FAM156A	0
NM_001242497	FAM156A	15
NM_001377060	FAM156A	0
NM_001377061	FAM156A	27
NM_001377062	FAM156A	0
NM_001377063	FAM156A	18
NM_001387706	FAM156A	81
NM_014138	FAM156A	0
NM_001099684	FAM156B	7
NM_001321178	FAM156B	601
NM_001321179	FAM156B	202
NM_001321180	FAM156B	9
NM_001321181	FAM156B	0
NM_001321182	FAM156B	0
NM_001321183	FAM156B	13
NM_001321186	FAM156B	0
NM_001321187	FAM156B	27
NM_001321188	FAM156B	0
NR_146164	FAM157A	588
NR_146178	FAM157B	775
NR_126161	FAM157C	58
NM_001109977	FAM160A1	3111
NM_001348694	FAM160A1	1747
NM_001098794	FAM160A2	422
NM_032127	FAM160A2	218
NM_001135051	FAM160B1	0
NM_020940	FAM160B1	1222
NM_001354250	FAM160B2	0
NM_001354251	FAM160B2	20
NM_022749	FAM160B2	151
NR_148727	FAM160B2	0
NR_148728	FAM160B2	26
NR_148729	FAM160B2	11
NR_148730	FAM160B2	0
NR_148731	FAM160B2	0
NM_001201543	FAM161A	655
NM_032180	FAM161A	265
NR_037710	FAM161A	102
NM_152445	FAM161B	49
NM_014367	FAM162A	863
NM_001085480	FAM162B	83
NM_001329712	FAM163A	0
NM_001329713	FAM163A	0
NM_001329714	FAM163A	0
NM_001329715	FAM163A	0
NM_001329716	FAM163A	0
NM_001329717	FAM163A	0
NM_001329718	FAM163A	0
NM_001329719	FAM163A	0
NM_173509	FAM163A	2
NR_138086	FAM163A	0
NR_138087	FAM163A	0
NR_138088	FAM163A	0
NR_138089	FAM163A	0
NR_138090	FAM163A	0
NM_001080515	FAM163B	16
NM_001371529	FAM163B	12
NM_001001710	FAM166A	2
NM_001099951	FAM166B	2
NM_001164310	FAM166B	0
NM_001287238	FAM166B	0
NM_001287239	FAM166B	0
NM_001105519	FAM166C	0
NM_001322426	FAM166C	0
NM_053279	FAM167A	23
NR_026814	FAM167A-AS1	1
NM_032648	FAM167B	24
NM_001286050	FAM168A	0
NM_001286051	FAM168A	124
NM_015159	FAM168A	1396
NM_001009993	FAM168B	1921
NM_001321743	FAM168B	516
NM_001321744	FAM168B	238
NM_001321745	FAM168B	75
NM_001321746	FAM168B	87
NM_001321747	FAM168B	0
NM_001321748	FAM168B	62
NM_001376049	FAM169A	2126
NM_001376050	FAM169A	1215
NM_001376051	FAM169A	66
NM_001376052	FAM169A	188
NM_001376053	FAM169A	119
NM_001376054	FAM169A	19
NM_015566	FAM169A	647
NR_046462	FAM169A	166
NR_164753	FAM169A	262
NR_164754	FAM169A	0
NM_182562	FAM169B	0
NM_001163991	FAM170A	1
NM_001367956	FAM170A	0
NM_182761	FAM170A	0
NM_001164484	FAM170B	0
NR_038973	FAM170B-AS1	0
NM_001010924	FAM171A1	1418
NM_198475	FAM171A2	1297
NM_177454	FAM171B	5172
NM_001163417	FAM172A	157
NM_001163418	FAM172A	0
NM_032042	FAM172A	331
NR_028080	FAM172A	0
NR_036433	FAM172BP	16
NM_198507	FAM174A	252
NM_207446	FAM174B	800
NM_017914	FAM174C	427
NM_001079519	FAM177A1	14
NM_001289022	FAM177A1	300
NM_173607	FAM177A1	829
NM_001324080	FAM177B	2
NM_207468	FAM177B	0
NR_136691	FAM177B	0
NM_001122646	FAM178B	0
NM_001172667	FAM178B	1
NM_016490	FAM178B	0
NM_001369697	FAM180A	9
NM_205855	FAM180A	0
NM_001164379	FAM180B	0
NM_001367966	FAM180B	3
NM_001367967	FAM180B	0
NM_001367968	FAM180B	0
NM_001207071	FAM181A	0
NM_001207072	FAM181A	0
NM_001207073	FAM181A	0
NM_001207074	FAM181A	1
NM_138344	FAM181A	0
NR_027004	FAM181A-AS1	0
NM_175885	FAM181B	48
NR_026713	FAM182A	2
NR_026714	FAM182B	8
NR_027061	FAM182B	0
NM_001101376	FAM183A	0
NR_028347	FAM183BP	12
NM_001100411	FAM184A	68
NM_001288576	FAM184A	0
NM_024581	FAM184A	510
NM_015688	FAM184B	42
NM_001145268	FAM185A	39
NM_001145269	FAM185A	18
NM_001350987	FAM185A	17
NR_026879	FAM185A	31
NR_146976	FAM185A	60
NR_146977	FAM185A	0
NR_146978	FAM185A	0
NR_146979	FAM185A	0
NR_146980	FAM185A	7
NR_146981	FAM185A	16
NR_146982	FAM185A	9
NR_146983	FAM185A	10
NR_146984	FAM185A	14
NR_146985	FAM185A	14
NR_146986	FAM185A	3
NR_146987	FAM185A	0
NR_146989	FAM185A	30
NR_146190	FAM185BP	213
NM_001145475	FAM186A	3
NM_032130	FAM186B	25
NR_027450	FAM186B	9
NM_001258400	FAM187A	0
NM_152481	FAM187B	4
NM_001387214	FAM189A1	70
NM_001387215	FAM189A1	5
NM_001387216	FAM189A1	0
NM_001387217	FAM189A1	2
NM_015307	FAM189A1	206
NM_001127608	FAM189A2	96
NM_001347995	FAM189A2	209
NM_004816	FAM189A2	37
NR_170669	FAM189A2	115
NM_001267608	FAM189B	16
NM_006589	FAM189B	262
NM_198264	FAM189B	152
NM_001256666	FAM193A	15
NM_001256667	FAM193A	23
NM_001256668	FAM193A	0
NM_001366316	FAM193A	0
NM_001366318	FAM193A	657
NM_003704	FAM193A	0
NR_046335	FAM193A	0
NR_046336	FAM193A	5
NM_001190946	FAM193B	493
NM_001366498	FAM193B	449
NM_001366499	FAM193B	152
NM_001366500	FAM193B	870
NR_001553	FAM197Y2	0
NR_145461	FAM197Y3	0
NR_145470	FAM197Y4	0
NR_046300	FAM197Y5	0
NR_145469	FAM197Y6	0
NR_145460	FAM197Y7	0
NR_145468	FAM197Y8	0
NR_145462	FAM197Y9	0
NR_147407	FAM198B-AS1	0
NR_147408	FAM198B-AS1	0
NR_147409	FAM198B-AS1	0
NR_147410	FAM198B-AS1	0
NM_207318	FAM199X	2418
NM_145111	FAM200A	342
NM_001145191	FAM200B	1164
NR_027294	FAM201A	81
NR_135203	FAM201B	276
NM_001134672	FAM204A	146
NM_022063	FAM204A	860
NM_001141917	FAM205A	5
NR_024481	FAM205BP	0
NM_001309426	FAM205C	0
NM_001309427	FAM205C	0
NM_001375894	FAM205C	0
NR_164743	FAM205C	0
NM_001316983	FAM207A	118
NM_001316984	FAM207A	420
NM_001316985	FAM207A	0
NM_001316986	FAM207A	60
NM_001316987	FAM207A	89
NM_001316988	FAM207A	0
NM_058190	FAM207A	319
NM_001012971	FAM209A	1
NM_001013646	FAM209B	12
NM_001243746	FAM20A	38
NM_017565	FAM20A	323
NR_027751	FAM20A	38
NM_001324310	FAM20B	0
NM_001324311	FAM20B	698
NM_014864	FAM20B	2832
NM_020223	FAM20C	965
NM_001098801	FAM210A	173
NM_152352	FAM210A	695
NM_080821	FAM210B	879
NM_001286495	FAM214A	80
NM_001385013	FAM214A	50
NM_001385014	FAM214A	24
NM_001385015	FAM214A	0
NM_001385016	FAM214A	16
NM_001385017	FAM214A	0
NM_001385018	FAM214A	51
NM_001385019	FAM214A	0
NM_001385020	FAM214A	0
NM_001385021	FAM214A	16
NM_001385022	FAM214A	0
NM_001385023	FAM214A	0
NM_019600	FAM214A	20
NR_104457	FAM214A	5
NR_169533	FAM214A	0
NR_169534	FAM214A	0
NR_169535	FAM214A	23
NR_169536	FAM214A	0
NR_169537	FAM214A	0
NR_169538	FAM214A	3
NR_169539	FAM214A	21
NR_169540	FAM214A	0
NR_169541	FAM214A	4
NR_169542	FAM214A	2
NR_169543	FAM214A	0
NR_169544	FAM214A	0
NR_169545	FAM214A	0
NR_169546	FAM214A	0
NR_169547	FAM214A	0
NR_169548	FAM214A	0
NR_169549	FAM214A	16
NR_169550	FAM214A	0
NR_169551	FAM214A	6
NR_169552	FAM214A	2
NM_001317991	FAM214B	47
NM_025182	FAM214B	86
NR_134455	FAM214B	57
NR_026770	FAM215A	46
NM_013300	FAM216A	474
NM_001318932	FAM216B	0
NM_182508	FAM216B	62
NM_173563	FAM217A	12
NM_001190826	FAM217B	0
NM_001190827	FAM217B	86
NM_022106	FAM217B	1218
NR_160935	FAM218A	124
NM_001184940	FAM219A	337
NM_001184941	FAM219A	0
NM_001184942	FAM219A	0
NM_001184943	FAM219A	2
NM_001184945	FAM219A	62
NM_147202	FAM219A	169
NM_001321920	FAM219B	13
NM_001321921	FAM219B	39
NM_001321922	FAM219B	289
NM_001321923	FAM219B	80
NM_020447	FAM219B	919
NR_135841	FAM219B	0
NR_135842	FAM219B	10
NR_135843	FAM219B	0
NR_135844	FAM219B	145
NR_135845	FAM219B	184
NR_135846	FAM219B	0
NR_135847	FAM219B	0
NR_135848	FAM219B	288
NR_135849	FAM219B	63
NR_135850	FAM219B	20
NR_135851	FAM219B	60
NR_135852	FAM219B	0
NR_135853	FAM219B	0
NR_135854	FAM219B	0
NR_038275	FAM21EP	29
NM_001037163	FAM220A	912
NM_001127364	FAM221A	91
NM_001127365	FAM221A	76
NM_001300932	FAM221A	1
NM_199136	FAM221A	304
NM_001012446	FAM221B	4
NR_052026	FAM221B	0
NM_032829	FAM222A	64
NR_026661	FAM222A-AS1	0
NR_026662	FAM222A-AS1	1
NM_001077498	FAM222B	8
NM_001288631	FAM222B	16
NM_001288632	FAM222B	0
NM_001288633	FAM222B	0
NM_001288634	FAM222B	156
NM_001288635	FAM222B	0
NM_001288636	FAM222B	0
NM_001288637	FAM222B	0
NM_001288638	FAM222B	0
NM_001288639	FAM222B	0
NM_001288640	FAM222B	42
NM_018182	FAM222B	0
NR_027401	FAM223A	2
NR_027402	FAM223B	0
NR_002161	FAM224A	0
NR_002160	FAM224B	0
NR_024366	FAM225A	6
NR_024376	FAM225B	1
NR_026595	FAM226A	0
NR_026594	FAM226B	58
NM_001013647	FAM227A	143
NM_001291030	FAM227A	24
NM_001384270	FAM227A	143
NM_001384271	FAM227A	71
NM_001330293	FAM227B	5
NM_152647	FAM227B	129
NM_001040710	FAM228A	2
NM_001145710	FAM228B	45
NM_001291328	FAM228B	4
NR_111929	FAM228B	3
NM_001167676	FAM229A	10
NM_001033564	FAM229B	176
NR_136560	FAM230A	4
NR_165629	FAM230A	0
NR_165621	FAM230B	2
NR_027278	FAM230C	1
NR_136570	FAM230D	0
NR_136561	FAM230E	0
NR_165635	FAM230E	0
NR_136571	FAM230F	1
NR_136572	FAM230G	3
NR_165637	FAM230G	0
NR_136559	FAM230H	0
NR_110539	FAM230I	0
NR_165488	FAM230I	0
NR_165489	FAM230I	0
NR_165490	FAM230I	0
NR_136569	FAM230J	0
NR_165634	FAM230J	0
NM_001284497	FAM234A	0
NM_032039	FAM234A	2072
NR_104317	FAM234A	4
NM_020853	FAM234B	2022
NM_001348070	FAM236A	0
NM_001348071	FAM236A	0
NM_001348072	FAM236B	0
NM_001348073	FAM236B	0
NM_001351111	FAM236C	0
NM_001351112	FAM236C	0
NM_001348202	FAM236D	0
NM_001348203	FAM236D	0
NM_001102659	FAM237A	1
NM_001384237	FAM237B	2
NR_026793	FAM238A	0
NR_026794	FAM238B	4
NR_026795	FAM238C	4
NR_146580	FAM239A	38
NR_146581	FAM239A	267
NR_146578	FAM239B	1913
NR_146579	FAM239B	461
NM_001195442	FAM240A	0
NM_001386811	FAM240B	1
NM_001382368	FAM240C	0
NM_001382369	FAM240C	8
NM_001382370	FAM240C	0
NM_152400	FAM241A	5162
NM_145306	FAM241B	223
NR_170197	FAM242C	0
NR_170271	FAM242D	0
NR_170272	FAM242D	0
NR_170273	FAM242D	0
NR_135136	FAM242F	0
NM_001282537	FAM243A	10
NR_046091	FAM245A	1
NM_001029888	FAM24A	0
NM_001204364	FAM24B	32
NM_152644	FAM24B	120
NR_037911	FAM24B	16
NR_037915	FAM24B-CUZD1	75
NM_001146157	FAM25A	0
NR_104039	FAM25BP	0
NM_001137548	FAM25C	0
NM_001351234	FAM25E	0
NM_001137549	FAM25G	1
NR_027422	FAM27B	21
NR_027421	FAM27C	0
NR_103714	FAM27E2	29
NR_103833	FAM27E3	36
NR_028336	FAM27E5	0
NR_026800	FAM30A	0
NR_145444	FAM30C	133
NM_014077	FAM32A	2252
NM_001171132	FAM3A	98
NM_001171133	FAM3A	13
NM_001171134	FAM3A	58
NM_001282311	FAM3A	84
NM_001282312	FAM3A	11
NM_001363822	FAM3A	88
NM_021806	FAM3A	161
NM_058186	FAM3B	6
NM_206964	FAM3B	21
NM_001040020	FAM3C	0
NM_014888	FAM3C	3916
NM_138805	FAM3D	0
NR_134853	FAM3D-AS1	1
NR_028083	FAM41AY1	0
NR_028084	FAM41AY2	0
NR_027055	FAM41C	53
NM_153690	FAM43A	110
NM_207334	FAM43B	69
NM_203408	FAM47A	1
NM_152631	FAM47B	0
NM_001013736	FAM47C	1
NM_001136570	FAM47E	11
NM_001242936	FAM47E	26
NM_001242939	FAM47E-STBD1	0
NM_004699	FAM50A	920
NM_012135	FAM50B	95
NM_001013622	FAM53A	33
NM_001174070	FAM53A	0
NM_001297435	FAM53A	29
NM_014661	FAM53B	710
NR_120630	FAM53B-AS1	16
NR_120631	FAM53B-AS1	22
NM_001135647	FAM53C	190
NM_001350194	FAM53C	0
NM_001350195	FAM53C	0
NM_016605	FAM53C	3137
NR_026789	FAM66A	6
NR_027423	FAM66B	125
NR_026788	FAM66C	54
NR_027425	FAM66D	16
NR_027424	FAM66E	0
NM_153606	FAM71A	2
NM_130899	FAM71B	0
NM_153364	FAM71C	17
NM_173526	FAM71D	1
NM_001308429	FAM71E1	63
NM_138411	FAM71E1	84
NM_001145402	FAM71E2	0
NM_001282788	FAM71F1	3
NM_001282789	FAM71F1	136
NM_032599	FAM71F1	0
NR_104242	FAM71F1	39
NR_104243	FAM71F1	19
NM_001012454	FAM71F2	34
NM_001128926	FAM71F2	20
NM_001290254	FAM71F2	35
NM_001290255	FAM71F2	20
NM_001123168	FAM72A	542
NM_001317901	FAM72A	7
NM_001385240	FAM72A	0
NM_001385241	FAM72A	0
NM_001385242	FAM72A	55
NM_001385243	FAM72A	0
NM_001385244	FAM72A	0
NM_001385245	FAM72A	0
NM_001385248	FAM72A	0
NM_001385249	FAM72A	0
